0.0489014842091184	0.113736821892335	0.0196831653381758	0.178053826836160	0.0580462444353605	0.143588583922617	0.0182123874008648	0.234397175054644	0.00860577216064510	0.00244317270351743
0.0395425921576532	0	0	0.173762925452458	0.0554646938312714	0.204266872976917	0.000231475060281366	0	0.0141252256383460	0.00561401759654529
0.0594052796924566	0.135912942641131	0.0127128952122681	0.206504629354487	0.0410681926851765	0.211457810171077	0.00867922968121547	0.106828350294869	0.0341726964419771	0
0.0459940231251058	0.0458161092665745	0.0259402796429066	0.00528075541962078	0.0803330065284330	0.0941630500107586	0.0406624111110995	0.216925526723503	0.0153595212477249	0.00593013105946261
0.0934575596424391	0.0806467866728333	0.0209226435071427	0.166765576850171	0.0580679895599859	0.152788507659240	0.0254166481692841	0.174896190240786	0.0290599289381875	0.00494781653303197
0.0800731322562331	0.0661041875654351	0.0203789213926856	0.117910488605069	0.0877054576852307	0.136748212910659	0.0114731190170458	0.0631298982008050	0.00828615687787732	0.00416139618127274
0.0397763913558632	0.0182171812190701	0.0112162592967165	0.00606705095767303	0.0528276275847379	0.133831258146327	0.0227130543644074	0.165182009221319	0.00602049020381024	0.00969137443379337
0.0558518852130948	0.0437830712016791	0.0148906601213634	0.164408616798268	0.0545712065175023	0.210921697871694	0.0268178202720094	0.00840050479572470	0.0146283005612313	0.00559823222878966
0.0141026638393063	0.102980322689691	0.0136107591652074	0.194250947449765	0.0939293391763741	0.220811898660821	0.00441742488197883	0.207146531810702	0.0106951569383399	0.00419330882718215
0.0693557603112067	0.0429577802181758	0.0243041747045652	0.148382692897313	0.101205916732188	0.102242036986273	0.0351768145922675	0.210478331334483	0.00491700813106573	0.000592285221708628
0.0338271190750614	0.0586313095720919	0.0224072029690222	0.00631125315070920	0.0657958497260202	0.128244525775126	0.0348530862225681	0.170037597978719	0.0166669728593203	0
0.0609719237036540	0.122625645907080	0.0172386460611069	0.178897430513275	0.0559928413496093	0.162918866501217	0.0178532560209409	0.0211347236262340	0.00620895557242430	0.00537985333922396
0.0957776173078653	0.0788342583718804	0.0151648690536693	0.142813680335708	0.0706636545830908	0.169716336593862	0.0385286350987562	0.202081434759079	0.0246044993997925	0
0.0485589979707490	0.101404494206786	0.0238783125495580	0.178387372457298	0.0664996149669452	0.130936127715916	0	0.222529860756637	0.00578518394836371	0.0190364828921905
0.0622183082577600	0.116022692730047	0.0226605342682799	0.0207536128731095	0.0922532465321916	0.134894058689218	0.0113757484223985	0.205671848610464	0.00753009237389926	0.00296169686263105
0.0502506301368409	0.114201022472617	0.0146100645088807	0.170704588485461	0.0685389969869200	0.125418843862311	0.00703889738523183	0.185294093639395	0.00220027588853465	0.00994185361966892
0.0488899940222280	0.0592261173352854	0.0202377880777356	0.175207805761872	0.0664257050478845	0.207646271759670	0.0217715580124022	0.190822490140595	0.00885135134760019	0.00753148646243039
0.0332032586212667	0.0982844153036042	0.0181803125686834	0.167573618820052	0.0982024612679815	0.200449949455922	0.0258209551539763	0.210322437357356	0.0257891353805953	0.00692476202401370
0.0527319177454122	0.0244708450455026	0.0135116939631278	0.214312942070718	0.0886720371325675	0.0968614369944348	0	0.115603494157745	0.00686433510066844	0.00464112801057698
0.0510089991070286	0.0852517646888352	0.0174644091327455	0.121104692572678	0.0785547567634738	0.240899229076807	0.0102803838617816	0.144096701777639	0.00319116288626751	0
0.0400583968659025	0.0674012226829003	0	0.0342326001372689	0.0863503692179712	0.103815138834089	0.00354065253774843	0.184527062620816	0.0324795887570071	0.00635565887737401
